fecha,precio_promedio_bolsa_energia
2010-03-04,218.15164173913038
2010-03-05,195.41290652173907
2010-03-06,192.42087782608695
2010-03-07,182.19057391304352
2010-03-08,222.8296586956521
2010-03-09,205.37726999999998
2010-03-10,190.67557086956518
2010-03-11,192.65262652173917
2010-03-12,185.79407826086955
2010-03-13,181.62863782608687
2010-03-14,170.22374521739133
2010-03-15,165.02011217391305
2010-03-16,182.86585869565218
2010-03-17,191.90040826086957
2010-03-18,198.83021
2010-03-19,210.4601099999999
2010-03-20,193.63049217391298
2010-03-21,160.91993608695654
2010-03-22,168.71569391304348
2010-03-23,167.65257869565212
2010-03-24,162.05305434782605
2010-03-25,156.85407826086956
2010-03-26,164.21633913043476
2010-03-27,162.6171217391304
2010-03-28,182.298572173913
2010-03-29,188.3687678260869
2010-03-30,226.8865182608695
2010-03-31,287.69422434782615
2010-04-01,245.6053547826087
2010-04-02,226.15294608695652
2010-04-03,228.4089373913043
2010-04-04,217.92369217391305
2010-04-05,197.6201804347826
2010-04-06,157.89512565217385
2010-04-07,156.23211173913043
2010-04-08,152.96114260869564
2010-04-09,154.40409086956518
2010-04-10,155.63740869565217
2010-04-11,276.19079043478257
2010-04-12,248.627965652174
2010-04-13,248.8781869565217
2010-04-14,243.25078347826093
2010-04-15,251.7419273913043
2010-04-16,252.35933304347836
2010-04-17,252.5958995652174
2010-04-18,231.32775739130435
2010-04-19,160.44983217391302
2010-04-20,154.5537669565217
2010-04-21,156.5373943478261
2010-04-22,147.2780995652174
2010-04-23,154.50096913043478
2010-04-24,171.96086565217394
2010-04-25,177.66100521739133
2010-04-26,172.39062521739132
2010-04-27,166.63773956521737
2010-04-28,174.48339304347834
2010-04-29,179.829477826087
2010-04-30,164.50368739130434
2010-05-01,159.7232586956521
2010-05-02,155.93079782608697
2010-05-03,155.41551565217387
2010-05-04,151.0170182608696
2010-05-05,153.35525695652169
2010-05-06,150.97382434782605
2010-05-07,176.56690565217394
2010-05-08,154.71376478260868
2010-05-09,146.6250469565218
2010-05-10,152.8804208695652
2010-05-11,150.9928386956522
2010-05-12,146.01263217391303
2010-05-13,151.74444217391306
2010-05-14,145.80309478260872
2010-05-15,147.294957826087
2010-05-16,147.24353608695648
2010-05-17,146.90469695652172
2010-05-18,160.13671521739127
2010-05-19,174.19157391304347
2010-05-20,147.82252217391303
2010-05-21,150.47882217391307
2010-05-22,164.00821826086957
2010-05-23,148.36980782608697
2010-05-24,155.87974999999997
2010-05-25,138.55394130434786
2010-05-26,139.15741652173912
2010-05-27,144.43504608695653
2010-05-28,144.1442230434782
2010-05-29,134.67599521739135
2010-05-30,137.75504913043477
